港澳,#genre#
珠江台,p2p://fccsovh.pvbox.live:18912/5b14095300090488549be212526e00c5.ts
珠江台,p2p://fccseuro.pvbox.live:18912/5b14095300090488549be212526e00c5.ts
福建东南卫视,p2p://fccsovh.pvbox.live:18912/5b13f6f0000032f5f5dd8838fa13a0ec.ts
福建东南卫视,http://ivi.bupt.edu.cn/hls/dntv.m3u8
福建东南卫视,http://liveplay-kk.rtxapp.com/live/program/live/dnwshd/2300000/mnf.m3u8
福建东南卫视,p2p://fccseuro.pvbox.live:18912/5b13f6f0000032f5f5dd8838fa13a0ec.ts
辽宁卫视,p2p://fccsovh.pvbox.live:18912/5b140948000c1dd45baa1dcab0dc19e7.ts
辽宁卫视,ivi.bupt.edu.cn/hls/lnhd.m3u8
辽宁卫视,http://cctvalih5ca.v.myalicdn.com/wstv/liaoning_2/index.m3u8
辽宁卫视,p2p://fccseuro.pvbox.live:18912/5b140948000c1dd45baa1dcab0dc19e7.ts
重庆卫视HD,p2p://fccsovh.pvbox.live:18912/5b140948000e069ff00d853234c508ea.ts
重庆卫视HD,http://ivi.bupt.edu.cn/hls/cqhd.m3u8
重庆卫视HD,http://cctvalih5ca.v.myalicdn.com/wstv/chongqing_2/index.m3u8
重庆卫视HD,p2p://fccseuro.pvbox.live:18912/5b140948000e069ff00d853234c508ea.ts
黑龙江卫视 HD,p2p://fccsovh.pvbox.live:18912/5b140949000294875b5a40daf285c6be.ts
黑龙江卫视 HD,http://ivi.bupt.edu.cn/hls/hljhd.m3u8
黑龙江卫视 HD,http://cctvalih5ca.v.myalicdn.com/wstv/heilongjiang_2/index.m3u8
黑龙江卫视 HD,p2p://fccseuro.pvbox.live:18912/5b140949000294875b5a40daf285c6be.ts
宁夏卫视,http://stream.nxtv.com.cn/wspd/sd/live.m3u8?_upt=199d02d21601662960
宁夏卫视,http://ivi.bupt.edu.cn/hls/nxtv.m3u8
宁夏卫视,p2p://fccsovh.pvbox.live:18912/5b13f6f000043ff7c0e1d9b89412ab54.ts
宁夏卫视,http://stream.nxtv.com.cn/wspd/sd/live.m3u8?_upt=199d02d21601662960
广东卫视,p2p://fccsovh.pvbox.live:18912/5b13f6f0000627fa37279c368317ea63.ts
广东卫视,http://ivi.bupt.edu.cn/hls/gdtv.m3u8
广东卫视,http://cctvalih5ca.v.myalicdn.com/wstv/guangdong_2/index.m3u8
广东卫视,p2p://fccseuro.pvbox.live:18912/5b13f6f0000627fa37279c368317ea63.ts
河北卫视,p2p://fccsovh.pvbox.live:18912/5b13f6f00007d3a75637fb4bcf57fa05.ts
河北卫视,http://ivi.bupt.edu.cn/hls/hebhd.m3u8
河北卫视,p2p://fccsovh.pvbox.live:18912/5b13f6f00007d3a75637fb4bcf57fa05.ts
河北卫视,p2p://fccseuro.pvbox.live:18912/5b13f6f00007d3a75637fb4bcf57fa05.ts
TVS南方卫视1,p2p://fccsovh.pvbox.live:18912/5ee9cb880001c7666d2c110419a86f71.ts
TVS南方卫视1,p2p://fccseuro.pvbox.live:18912/5ee9cb880001c7666d2c110419a86f71.ts
TVS南方卫视2,p2p://fccsovh.pvbox.live:18912/5b1409520009bb69c2d3c6beccd99ffc.ts
TVS南方卫视2,https://nclive.grtn.cn/tvs2/sd/live.m3u8?_upt=a19f89a71593754200
TVS南方卫视2,https://nclive.grtn.cn/tvs2/sd/live.m3u8?_upt=c2166bdd1594039200
TVS南方卫视2,p2p://fccseuro.pvbox.live:18912/5b1409520009bb69c2d3c6beccd99ffc.ts
TVS南方卫视3,p2p://fccsovh.pvbox.live:18912/5ee9cb86000a99716d2c0b76212c707c.ts
TVS南方卫视3,p2p://fccseuro.pvbox.live:18912/5ee9cb86000a99716d2c0b76212c707c.ts
TVS南方卫视4,p2p://fccsovh.pvbox.live:18912/5ee9cb850001c6f66d2c054c34350aca.ts
TVS南方卫视4,p2p://fccseuro.pvbox.live:18912/5ee9cb850001c6f66d2c054c34350aca.ts
TVS南方卫视5,p2p://fccsovh.pvbox.live:18912/5ee9cb830009e27d6d2bff8f76b71fcd.ts
TVS南方卫视5,p2p://fccseuro.pvbox.live:18912/5ee9cb830009e27d6d2bff8f76b71fcd.ts
广东新闻,https://xwlizhi.gdtv.cn/live/xwpd.m3u8?auth_key=1610510164-0-0-33eec5d18fe2186a23701388ed90def7
广东新闻,http://107.148.240.185:13164/v/3gtv.php?id=18
广东新闻,p2p://fccseuro.pvbox.live:18912/5b1409fd0004b9b70e76acc819ae5d85.ts
广东新闻,https://xwlizhi.gdtv.cn/live/xwpd.m3u8?auth_key=1610510164-0-0-33eec5d18fe2186a23701388ed90def7
都市剧场,p2p://fccsovh.pvbox.live:18912/5b140921000e805eeeccc3221d41efb6.ts
都市剧场,p2p://fccseuro.pvbox.live:18912/5b140921000e805eeeccc3221d41efb6.ts
山东卫视HD,p2p://fccsovh.pvbox.live:18912/5f042b6400072611d432739b722067a5.ts
山东卫视HD,p2p://fccseuro.pvbox.live:18912/5f042b6400072611d432739b722067a5.ts
劲爆体育HD,p2p://fccsovh.pvbox.live:18912/5f042b65000f0463d432798722f539e9.ts
劲爆体育HD,p2p://fccseuro.pvbox.live:18912/5f042b65000f0463d432798722f539e9.ts
东方财经,p2p://fccsovh.pvbox.live:18912/5f042b670007dd0dd4327f82791d47f4.ts
东方财经,p2p://fccseuro.pvbox.live:18912/5f042b670007dd0dd4327f82791d47f4.ts
金鹰卡通,p2p://fccsovh.pvbox.live:18912/5f042b69000d9607d43288c96cb75d99.ts
金鹰卡通,p2p://fccseuro.pvbox.live:18912/5f042b69000d9607d43288c96cb75d99.ts
安徽卫视HD,p2p://fccsovh.pvbox.live:18912/5f042b6b000c2782d432903b149139be.ts
安徽卫视HD,p2p://fccseuro.pvbox.live:18912/5f042b6b000c2782d432903b149139be.ts
卡酷少儿,p2p://fccsovh.pvbox.live:18912/5f042b6d0003cf62d43295e823e008e6.ts
卡酷少儿,p2p://fccseuro.pvbox.live:18912/5f042b6d0003cf62d43295e823e008e6.ts
山西卫视,p2p://fccsovh.pvbox.live:18912/5f042b6e0009c56dd4329b571acb42e5.ts
山西卫视,p2p://fccseuro.pvbox.live:18912/5f042b6e0009c56dd4329b571acb42e5.ts
吉林卫视,p2p://fccsovh.pvbox.live:18912/5f042b700001301cd432a0f47da82af4.ts
吉林卫视,p2p://fccseuro.pvbox.live:18912/5f042b700001301cd432a0f47da82af4.ts
五星体育HD,p2p://fccsovh.pvbox.live:18912/5f042b710007dd33d432a6921c1e516f.ts
五星体育HD,p2p://fccseuro.pvbox.live:18912/5f042b710007dd33d432a6921c1e516f.ts
台湾,#genre#
ELTA影劇,p2p://fccsovh.pvbox.live:18912/5b1409dc0006a1ca305641ab9696976b.ts
ELTA影劇,p2p://fccseuro.pvbox.live:18912/5b1409dc0006a1ca305641ab9696976b.ts
ELTA綜合,p2p://fccsovh.pvbox.live:18912/5b1409db0002d1cf08b40d87eb24e73a.ts
ELTA綜合,p2p://fccseuro.pvbox.live:18912/5b1409db0002d1cf08b40d87eb24e73a.ts
EYETV旅遊,p2p://fccseuro.pvbox.live:18912/5b140916000c98189a8f92d5a76411a4.ts
EYETV旅遊,p2p://fccsovh.pvbox.live:18912/5b140916000c98189a8f92d5a76411a4.ts
CNN,p2p://fccsovh.pvbox.live:18912/5b140954000dc92a375d63ea7e478ea8.ts
CNN,p2p://fccseuro.pvbox.live:18912/5b140954000dc92a375d63ea7e478ea8.ts
民視,p2p://fccsovh.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881.ts
民視,p2p://fccsovh.pvbox.live:18912/5b1409690006a24a6938240e2c12a4c4.ts
民視,p2p://fccseuro.pvbox.live:18912/5c72483f0003db4b1d51bcf349367c26.ts
民視,p2p://fccseuro.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881.ts
台视 HD,p2p://fccseuro.pvbox.live:18912/5b14095f000570be7d87f46e1fdec9ae.ts
台视 HD,p2p://fccsovh.pvbox.live:18912/5b14095f000570be7d87f46e1fdec9ae.ts
大愛,p2p://fccsovh.pvbox.live:18912/5b1409db0005716852e798a18129af98.ts
大愛,p2p://fccseuro.pvbox.live:18912/5b1409db0005716852e798a18129af98.ts
中視,p2p://fccsovh.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d.ts
中視,p2p://fccsovh.pvbox.live:18912/5b14095f00075e71dbcaee608f5a7f3c.ts
中視,p2p://fccsovh.pvbox.live:18912/5c72484b000b1d091d51edb7087b7686.ts
中視,p2p://fccseuro.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d.ts
華視,p2p://fccsovh.pvbox.live:18912/5c2dd7470006324161ec704805b9e422.ts
華視,p2p://fccsovh.pvbox.live:18912/5b14095f000efa0ea879c11942a356bd.ts
華視,p2p://fccseuro.pvbox.live:18912/5c72484f000e498b1d51fe2201d92dd3.ts
華視,p2p://fccseuro.pvbox.live:18912/5c2dd7470006324161ec704805b9e422.ts
公視,p2p://fccseuro.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0.ts
公視,p2p://fccsovh.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0.ts
亚洲旅游台 HD,p2p://fccsovh.pvbox.live:18912/5b140917000941832426c7a7c76903f7.ts
亚洲旅游台 HD,p2p://fccseuro.pvbox.live:18912/5c724854000188081d520e6e279b2446.ts
亚洲旅游台 HD,p2p://fccsovh.pvbox.live:18912/5b140917000941831d58f5cbea1509ac.ts
亚洲旅游台 HD,p2p://fccseuro.pvbox.live:18912/5b140917000941832426c7a7c76903f7.ts
BBC EARTH HD,p2p://fccseuro.pvbox.live:18912/5b1408f200071c8bda8dd5a44dfda4bb.ts
BBC EARTH HD,p2p://fccsovh.pvbox.live:18912/5b1408f200071c8bda8dd5a44dfda4bb.ts
國家地理野生,p2p://fccsovh.pvbox.live:18912/5b1409170007d342d4c16db15d8876c8.ts
國家地理野生,p2p://fccseuro.pvbox.live:18912/5c7249fb000db88c1d5885e333974925.ts
國家地理野生,p2p://fccseuro.pvbox.live:18912/5b1409170007d342d4c16db15d8876c8.ts
國家地理HD,p2p://fccseuro.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b.ts
國家地理HD,p2p://fccseuro.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b.ts
國家地理HD,p2p://fccsovh.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b.ts
CN卡通HD,p2p://fccsovh.pvbox.live:18912/5b593933000710c554e89c7ce9dd6bef.ts
CN卡通HD,p2p://fccseuro.pvbox.live:18912/5b593933000710c554e89c7ce9dd6bef.ts
TLC,p2p://fccsovh.pvbox.live:18912/5b13f6f10002d2ef87429e6d2f0f4a1b.ts
TLC,p2p://fccseuro.pvbox.live:18912/5b13f6f10002d2ef87429e6d2f0f4a1b.ts
動物星球,p2p://fccsovh.pvbox.live:18912/5b14096100006f339d699b1699f3896d.ts
動物星球,p2p://fccseuro.pvbox.live:18912/5b14096100006f339d699b1699f3896d.ts
迪士尼卡通,p2p://fccsovh.pvbox.live:18912/5b1409f30004f6ece892d1065e09745c.ts
迪士尼卡通,p2p://fccseuro.pvbox.live:18912/5b1409f30004f6ece892d1065e09745c.ts
CN卡通,p2p://fccsovh.pvbox.live:18912/5b140917000efaac21db0941c02449d8.ts
CN卡通,p2p://fccseuro.pvbox.live:18912/5b140917000efaac21db0941c02449d8.ts
東森呦呦,p2p://fccsovh.pvbox.live:18912/5b140a9a00071c28641ddb2252e4cebc.ts
東森呦呦,p2p://fccseuro.pvbox.live:18912/5c724866000564111d5255b84de26a1c.ts
東森呦呦,p2p://fccseuro.pvbox.live:18912/5b140a9a00071c28641ddb2252e4cebc.ts
緯來綜合,p2p://fccseuro.pvbox.live:18912/5b1409230004f71efab2c84f47ebe4ef.ts
緯來綜合,p2p://fccsovh.pvbox.live:18912/5b1409230004f71efab2c84f47ebe4ef.ts
八大第壹,p2p://fccsovh.pvbox.live:18912/5b14096a0004400315488cff3fdbf3b5.ts
八大第壹,p2p://fccseuro.pvbox.live:18912/5b14096a0004400315488cff3fdbf3b5.ts
八大綜合,p2p://fccsovh.pvbox.live:18912/5b14092c0004b9c210b0c400e8356e40.ts
八大綜合,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大綜合,p2p://fccseuro.pvbox.live:18912/5b14092c0004b9c210b0c400e8356e40.ts
三立臺灣,p2p://fccsovh.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb.ts
三立臺灣,p2p://fccsovh.pvbox.live:18912/5b1409f100088a843e552539cfdf3021.ts
三立臺灣,p2p://fccseuro.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb.ts
三立都會,p2p://fccseuro.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73.ts
三立都會,p2p://fccsovh.pvbox.live:18912/5b14098f000d8c65aa7714d393792210.ts
三立都會,p2p://fccseuro.pvbox.live:18912/5c72486f0000d4e31d5277b7483f11e3.ts
三立都會,p2p://fccsovh.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73.ts
衛視中文臺,p2p://fccsovh.pvbox.live:18912/5b14096a00006f07db24be365821c0f3.ts
衛視中文臺,p2p://fccseuro.pvbox.live:18912/5c2dd752000079be2a26f4d3f111382f.ts
衛視中文臺,p2p://fccseuro.pvbox.live:18912/5c724873000682671d5288bf72c31a80.ts
衛視中文臺,p2p://fccseuro.pvbox.live:18912/5b14096a00006f07db24be365821c0f3.ts
東森綜合,p2p://fccsovh.pvbox.live:18912/5b1409f1000dc91bffeddd699ca35ed0.ts
東森綜合,p2p://fccseuro.pvbox.live:18912/5c724877000e7b2d1d529a721b487255.ts
東森綜合,p2p://fccseuro.pvbox.live:18912/5b1409f1000dc91bffeddd699ca35ed0.ts
中天綜合,p2p://fccsovh.pvbox.live:18912/5b14096a0007d345099b2cab04de36b4.ts
中天綜合,p2p://fccsovh.pvbox.live:18912/5b14096a0007d3450c87c1ef7ed574cc.ts
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天綜合,p2p://fccseuro.pvbox.live:18912/5b14096a0007d345099b2cab04de36b4.ts
中華美食,p2p://fccseuro.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
中華美食,p2p://fccsovh.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
中天娛樂,p2p://fccsovh.pvbox.live:18912/5b1409f300034b9468d187e0e1ce2520.ts
中天娛樂,p2p://fccseuro.pvbox.live:18912/5b1409f300034b9468d187e0e1ce2520.ts
東森戲劇,p2p://fccsovh.pvbox.live:18912/5b1409f20000320bffd8fe47d4aa4282.ts
東森戲劇,p2p://fccseuro.pvbox.live:18912/5c724882000704081d52c386798d4d25.ts
東森戲劇,p2p://fccseuro.pvbox.live:18912/5b1409f20000320bffd8fe47d4aa4282.ts
八大戲劇,p2p://fccsovh.pvbox.live:18912/5b1409690000706aa2b351f989915dc3.ts
八大戲劇,p2p://fccseuro.pvbox.live:18912/5c72488600080edc1d52d364104615a0.ts
八大戲劇,p2p://fccseuro.pvbox.live:18912/5b1409690000706aa2b351f989915dc3.ts
TVBS歡樂,p2p://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5c2dd759000397a1f785f6a7f64171ac.ts
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
緯來戲劇,p2p://fccsovh.pvbox.live:18912/5b1409f3000a72b5e945fde38f88c8aa.ts
緯來戲劇,p2p://fccseuro.pvbox.live:18912/5c72488e000bae061d52f38e705751dd.ts
緯來戲劇,p2p://fccseuro.pvbox.live:18912/5b1409f3000a72b5e945fde38f88c8aa.ts
龍祥時代,p2p://fccsovh.pvbox.live:18912/5b14092200071c61b06a8738697f10ae.ts
龍祥時代,p2p://fccseuro.pvbox.live:18912/5b14092200071c61b06a8738697f10ae.ts
JET 综合,p2p://fccsovh.pvbox.live:18912/5b1409f30001262751180c32d7f81d19.ts
JET 综合,p2p://fccseuro.pvbox.live:18912/5c724892000e3e1c1d5303da4a3c6c26.ts
JET 综合,p2p://fccseuro.pvbox.live:18912/5b1409f30001262751180c32d7f81d19.ts
靖天映畫,p2p://fccsovh.pvbox.live:18912/5b14093f0002d1c221d1c19922d41932.ts
靖天映畫,p2p://fccseuro.pvbox.live:18912/5b14093f0002d1c221d1c19922d41932.ts
壹電視新聞,p2p://fccsovh.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457.ts
壹電視新聞,p2p://fccsovh.pvbox.live:18912/5b14094000088a467b4c607ca6b96c9e.ts
壹電視新聞,p2p://fccseuro.pvbox.live:18912/5c724897000cb1861d5316f515e3763e.ts
壹電視新聞,p2p://fccseuro.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457.ts
年代新聞,p2p://fccsovh.pvbox.live:18912/5c2dd76000032856525d0ee781504477.ts
年代新聞,p2p://fccsovh.pvbox.live:18912/5b1409fd000a7269184987550f3266b5.ts
年代新聞,p2p://fccseuro.pvbox.live:18912/5c72489b000f0c1fe54d8ea55ffd9a5c.ts
年代新聞,p2p://fccseuro.pvbox.live:18912/5c2dd76000032856525d0ee781504477.ts
東森新聞,p2p://fccsovh.pvbox.live:18912/5c2dd7310008b3195b1f53317f5456e2.ts
東森新聞,p2p://fccsovh.pvbox.live:18912/5b1409520005add40bf29b36763a05a5.ts
東森新聞,p2p://fccseuro.pvbox.live:18912/5c7248a0000383701d5337cb153b4b51.ts
東森新聞,p2p://fccseuro.pvbox.live:18912/5c2dd7310008b3195b1f53317f5456e2.ts
中天新聞,p2p://fccsovh.pvbox.live:18912/5c2dd72e0002527b8513c4ec41b6e9f5.ts
中天新聞,p2p://fccsovh.pvbox.live:18912/5b14096a000dc9172181b048e1caf279.ts
中天新聞,p2p://fccsovh.pvbox.live:18912/5c7249b6000641f71d5776673c1d2f63.ts
中天新聞,p2p://fccseuro.pvbox.live:18912/5c2dd72e0002527b8513c4ec41b6e9f5.ts
民視新聞,p2p://fccsovh.pvbox.live:18912/5c2dd73500017585407c3f581ea07c53.ts
民視新聞,p2p://fccsovh.pvbox.live:18912/5b1409690004f733a9d1bea8ae23f328.ts
民視新聞,p2p://fccseuro.pvbox.live:18912/5c7249ba0008b3211d5786b3068b4615.ts
民視新聞,p2p://fccseuro.pvbox.live:18912/5c2dd73500017585407c3f581ea07c53.ts
三立新聞,p2p://fccsovh.pvbox.live:18912/5c2dd73800094069401436c92bc9bed5.ts
三立新聞,p2p://fccsovh.pvbox.live:18912/5b14090b000e8030584627965b452f2e.ts
三立新聞,p2p://fccseuro.pvbox.live:18912/5c7249be000b87931d5796ff51e62b02.ts
三立新聞,p2p://fccseuro.pvbox.live:18912/5c2dd73800094069401436c92bc9bed5.ts
TVBS新聞,p2p://fccsovh.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS新聞,p2p://fccsovh.pvbox.live:18912/5b1409600008c73bd46bfb2af1f5ae94.ts
TVBS新聞,p2p://fccseuro.pvbox.live:18912/5c7249c2000e510f1d57a75a30592ee2.ts
TVBS新聞,p2p://fccseuro.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS綜合,p2p://fccsovh.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
TVBS綜合,p2p://fccseuro.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
東森財經,p2p://fccseuro.pvbox.live:18912/5b1409f30008c7760334bb18f99bb67b.ts
東森財經,p2p://fccseuro.pvbox.live:18912/5c7249c70005b4431d57b8b006c16529.ts
東森財經,p2p://fccsovh.pvbox.live:18912/5b1409f30008c7760334bb18f99bb67b.ts
非凡新聞,p2p://fccsovh.pvbox.live:18912/5c2dd766000ecf4afbbc524f35790871.ts
非凡新聞,p2p://fccsovh.pvbox.live:18912/5b14092c0001a04c820d7758a53c8bdd.ts
非凡新聞,p2p://fccseuro.pvbox.live:18912/5c7249cb000744bc1d57c8bd53377361.ts
非凡新聞,p2p://fccseuro.pvbox.live:18912/5c2dd766000ecf4afbbc524f35790871.ts
非凡商业HD,p2p://fccsovh.pvbox.live:18912/5b140a9a0001dd5bdc536c45f7b967f6.ts
非凡商业HD,p2p://fccseuro.pvbox.live:18912/5b140a9a0001dd5bdc536c45f7b967f6.ts
衛視電影,p2p://fccseuro.pvbox.live:18912/5c2dd76a000ca614e383e2e7ea78ddd8.ts
衛視電影,p2p://fccsovh.pvbox.live:18912/5b140960000aafcc36b95a967eb896e8.ts
衛視電影,p2p://fccseuro.pvbox.live:18912/5c7249cf00095b611d57d8da587f1c48.ts
衛視電影,p2p://fccsovh.pvbox.live:18912/5c2dd76a000ca614e383e2e7ea78ddd8.ts
東森電影,p2p://fccsovh.pvbox.live:18912/5b1409f20009bbe29fe3e064dd468231.ts
東森電影,p2p://fccseuro.pvbox.live:18912/5c7249d3000cb8ea1d57e9650d7148b7.ts
東森電影,p2p://fccseuro.pvbox.live:18912/5b1409f20009bbe29fe3e064dd468231.ts
偉來電影,p2p://fccsovh.pvbox.live:18912/5b140922000ebd5b76e2ab4af5e7fb75.ts
偉來電影,p2p://fccseuro.pvbox.live:18912/5c7249d80003096d1d57fa6c33601be9.ts
偉來電影,p2p://fccseuro.pvbox.live:18912/5b140922000ebd5b76e2ab4af5e7fb75.ts
HBO,p2p://fccsovh.pvbox.live:18912/5b140969000be13c02c15179cfa10c68.ts
HBO,p2p://fccseuro.pvbox.live:18912/5c7249dd000ca2101d58106551ff3ed4.ts
HBO,p2p://fccseuro.pvbox.live:18912/5b140969000be13c02c15179cfa10c68.ts
東森洋片,p2p://fccsovh.pvbox.live:18912/5b14092300021ad17dc817097ff4a5ef.ts
東森洋片,p2p://fccseuro.pvbox.live:18912/5b14092300021ad17dc817097ff4a5ef.ts
好萊塢電影,p2p://fccsovh.pvbox.live:18912/5b1409f3000c1df591cff1add8163783.ts
好萊塢電影,p2p://fccseuro.pvbox.live:18912/5c7249e2000125281d5820ff23a165d1.ts
好萊塢電影,p2p://fccsovh.pvbox.live:18912/5b1409f3000c1df53f7ba0012d829cba.ts
好萊塢電影,p2p://fccseuro.pvbox.live:18912/5b1409f3000c1df591cff1add8163783.ts
CINEMAX,p2p://fccsovh.pvbox.live:18912/5b14096000043ff93465352634ceaed5.ts
CINEMAX,p2p://fccseuro.pvbox.live:18912/5b14096000043ff93465352634ceaed5.ts
东风37,p2p://fccsovh.pvbox.live:18912/5b140a970005af9a17d6fa9c392512d4.ts
东风37,p2p://fccseuro.pvbox.live:18912/5b140a970005af9a17d6fa9c392512d4.ts
momo追剧,p2p://fccsovh.pvbox.live:18912/5b140a97000b668417d6fc134b0d417e.ts
momo追剧,p2p://fccseuro.pvbox.live:18912/5b140a97000b668417d6fc134b0d417e.ts
緯來體育,p2p://fccsovh.pvbox.live:18912/5b140921000be144353d8e88e314b42a.ts
緯來體育,p2p://fccseuro.pvbox.live:18912/5c2dd76e00049e335bba26bf05a87895.ts
緯來體育,p2p://fccseuro.pvbox.live:18912/5c7249e60007ce3b1d5832543a7916ad.ts
緯來體育,p2p://fccseuro.pvbox.live:18912/5b140921000be144353d8e88e314b42a.ts
緯來育樂,p2p://fccsovh.pvbox.live:18912/5b14092c000a35b5b875ce840ff0b5a3.ts
緯來育樂,p2p://fccseuro.pvbox.live:18912/5b14092c000a35b5b875ce840ff0b5a3.ts
偉來日本,p2p://fccsovh.pvbox.live:18912/5b14092b000efa4c233af0e8a75243d8.ts
偉來日本,p2p://fccseuro.pvbox.live:18912/5c9ed33000006a62cb50798041a272c0.ts
偉來日本,p2p://fccseuro.pvbox.live:18912/5b14092b000efa4c233af0e8a75243d8.ts
國興衛視,p2p://fccsovh.pvbox.live:18912/5b1409f2000ebd78d6d3484d2e182303.ts
國興衛視,p2p://fccseuro.pvbox.live:18912/5b1409f2000ebd78d6d3484d2e182303.ts
Z頻道,p2p://fccsovh.pvbox.live:18912/5b14094a00088a56c163c32bb6faf8bc.ts
Z頻道,p2p://fccseuro.pvbox.live:18912/5b14094a00088a56c163c32bb6faf8bc.ts
CATCHPLAY HD,p2p://fccsovh.pvbox.live:18912/5b1409db000126a9711886b8313f331d.ts
CATCHPLAY HD,p2p://fccseuro.pvbox.live:18912/5b1409db000126a9711886b8313f331d.ts
八大娛樂,p2p://fccsovh.pvbox.live:18912/5b14096a00062806e9046a77403f3362.ts
八大娛樂,p2p://fccseuro.pvbox.live:18912/5b14096a00062806e9046a77403f3362.ts
HBO強檔,p2p://fccsovh.pvbox.live:18912/5b14096900084dd9f1fd0c339f1f8d52.ts
HBO強檔,p2p://fccseuro.pvbox.live:18912/5c7249ee000f145b1d5853691cf1378b.ts
HBO強檔,p2p://fccseuro.pvbox.live:18912/5b14096900084dd9f1fd0c339f1f8d52.ts
HBO原創,p2p://fccsovh.pvbox.live:18912/5b14096a000a35a138bfced0badeee87.ts
HBO原創,p2p://fccseuro.pvbox.live:18912/5c7249f30006ed2f1d5864de52e5054e.ts
HBO原創,p2p://fccseuro.pvbox.live:18912/5b14096a000a35a138bfced0badeee87.ts
大愛二臺,p2p://fccsovh.pvbox.live:18912/5bdbf3990002e4dcce05866d1e72dfd7.ts
大愛二臺,p2p://fccseuro.pvbox.live:18912/5bdbf3990002e4dcce05866d1e72dfd7.ts
MTV LIVE HD,p2p://fccsovh.pvbox.live:18912/5b1408f100084d6ada825c7c91f5af05.ts
MTV LIVE HD,p2p://fccseuro.pvbox.live:18912/5b1408f100084d6ada825c7c91f5af05.ts
TVN ,p2p://fccseuro.pvbox.live:18912/5b14090b000aaf9d29b8f9f0baa85606.ts
TVN ,p2p://fccsovh.pvbox.live:18912/5b14090b000aaf9d29b8f9f0baa85606.ts
EYETV戲劇,p2p://fccsovh.pvbox.live:18912/5b14093e000e4339becc35909c2d54ae.ts
EYETV戲劇,p2p://fccseuro.pvbox.live:18912/5b14093e000e4339becc35909c2d54ae.ts
龍華洋片,p2p://fccsovh.pvbox.live:18912/5b140917000c1e9b03053da5fe1d342e.ts
龍華洋片,p2p://fccseuro.pvbox.live:18912/5b140917000c1e9b03053da5fe1d342e.ts
龍華戲劇,p2p://fccsovh.pvbox.live:18912/5b14091600088a8cf0a6ac755e513bbf.ts
龍華戲劇,p2p://fccseuro.pvbox.live:18912/5b14091600088a8cf0a6ac755e513bbf.ts
龍華動畫,p2p://fccsovh.pvbox.live:18912/5b1409170002d1e281f08bab03e2b1ee.ts
龍華動畫,p2p://fccseuro.pvbox.live:18912/5b1409170002d1e281f08bab03e2b1ee.ts
龍華偶像,p2p://fccsovh.pvbox.live:18912/5b14091800012626e4990840ffbdbf3c.ts
龍華偶像,p2p://fccseuro.pvbox.live:18912/5b14091800012626e4990840ffbdbf3c.ts
ELTA體育 HD,p2p://fccsovh.pvbox.live:18912/5b140917000aaf8fc294bf05ce9744a5.ts
ELTA體育 HD,p2p://fccseuro.pvbox.live:18912/5b140917000aaf8fc294bf05ce9744a5.ts
ELTA体育2 HD,p2p://fccseuro.pvbox.live:18912/5b3c4f9d000af1fc542019dd7702f547.ts
ELTA体育2 HD,p2p://fccsovh.pvbox.live:18912/5b3c4f9d000af1fc542019dd7702f547.ts
ELTA体育3,p2p://fccsovh.pvbox.live:18912/5b25fc8c00046f122dd8a5d154bcf87a.ts
ELTA体育3,p2p://fccseuro.pvbox.live:18912/5c7249f7000966361d58752a73813a0e.ts
ELTA体育3,p2p://fccseuro.pvbox.live:18912/5b25fc8c00046f122dd8a5d154bcf87a.ts
美亞電影,p2p://fccsovh.pvbox.live:18912/5b14098f00079615addc7da33962b735.ts
